zone_name,latitude,longitude,time_hour,is_festival_period,is_monsoon_heavy_rain,previous_incidents,crowd_level,weather_risk,tourist_density,zone_risk,risk_score,risk_label
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228403998228456,79.06278979579137,22,0,1,4,Medium,High,High,High,100.0,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228034743621777,79.06543850510556,6,0,0,5,Medium,Medium,High,Medium,59.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227183828929672,79.06223955799568,11,0,0,0,High,Low,Medium,Medium,14.0,Low
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227920993428562,79.06352915498199,23,0,0,2,Medium,Low,Low,Medium,58.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229378335530678,79.06223801612335,12,0,1,4,Low,High,Medium,High,82.7,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228841404571071,79.06336730560415,19,0,1,3,High,High,Medium,High,66.0,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229155805046373,79.06484685417507,5,0,0,1,High,Low,Medium,Medium,19.8,Low
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229137468389222,79.06585104154104,20,0,0,1,Medium,Low,Low,Medium,20.1,Low
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22740770302938,79.06368202325072,13,0,1,5,Medium,High,Medium,High,81.8,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227199755436226,79.06434114753864,8,0,0,1,Low,Medium,High,Medium,47.0,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22790080180657,79.06390829662729,11,0,0,3,Medium,Medium,Medium,Medium,44.4,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22770132774351,79.06467177623402,13,1,0,0,Low,Low,Medium,Medium,21.9,Low
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229000322503872,79.06413431869656,18,0,0,2,Low,Low,Medium,Medium,40.0,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227593188492254,79.06284388491662,4,0,0,2,Medium,Low,High,Medium,63.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226005612526366,79.06297726748605,16,0,0,1,Medium,Medium,Medium,Medium,37.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226056453447745,79.06413037740937,13,0,0,1,Low,Low,High,Medium,45.6,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226885349973843,79.06527121890234,10,0,1,0,Medium,High,Medium,High,53.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226367233119715,79.06549933539239,12,1,0,0,Low,High,Low,Medium,31.9,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228600318957646,79.06426900493842,22,0,0,2,High,High,Medium,Medium,70.1,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22985395148031,79.06212889995307,14,0,0,2,Low,Low,Low,Medium,36.1,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227985485381403,79.06287928624481,11,0,0,1,High,Medium,Medium,Medium,35.1,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.2278983919771,79.06456001626634,7,0,0,3,Low,Low,High,Medium,49.0,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229474202631772,79.06481518183965,6,0,0,0,Low,Medium,Low,Medium,29.7,Low
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229124808749036,79.06268785729891,2,0,0,2,Medium,Low,Low,Medium,47.0,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226672673463497,79.06388189777311,22,0,0,2,Low,High,Low,Medium,68.7,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229357824049558,79.06494244353188,20,0,0,1,Medium,Low,High,Medium,30.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22954881155524,79.06359187905215,17,0,0,2,Medium,Low,High,Medium,31.2,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226859703713197,79.0635724365236,16,0,0,2,Medium,Low,High,Medium,34.4,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228460173518142,79.06566305881006,10,0,1,4,Low,High,High,High,97.0,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227213393992196,79.06322794375774,15,0,0,1,Medium,Medium,Low,Medium,31.5,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228881453175758,79.0630087579873,16,0,1,2,High,High,Low,High,49.0,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227992258161892,79.0656558345085,2,0,0,0,Low,High,Medium,Medium,61.4,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22710155311166,79.06419013956588,2,0,0,1,High,Low,High,Medium,51.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226964409635908,79.06542645451627,13,0,0,3,Low,Medium,High,Medium,63.4,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22716210397615,79.06591585072205,16,0,0,2,Low,Low,Medium,Medium,46.5,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227277366039845,79.06254515076998,3,0,0,0,Low,Medium,Medium,Medium,60.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229282818177472,79.06469681602566,2,0,0,2,Low,Low,Medium,Medium,62.9,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227663303921245,79.06530696202576,9,0,0,6,Low,Low,High,Medium,67.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229641919619587,79.06279472892723,17,0,0,1,High,Medium,Medium,Medium,28.6,Low
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226907364078457,79.06234566461609,22,0,0,3,Medium,Low,High,Medium,64.7,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226396172120445,79.06592740541068,23,0,0,0,Medium,Medium,Medium,Medium,50.9,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22890262005962,79.06272986491975,14,0,1,1,Low,High,Medium,High,65.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228246225316004,79.06526314380807,22,0,0,1,Low,Low,High,Medium,62.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227026048527117,79.06251510253679,11,0,0,3,High,High,Medium,Medium,52.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227362486358752,79.0654948402034,21,0,0,2,High,Medium,High,Medium,38.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228233142492838,79.06562043119109,5,0,0,1,Low,Low,Medium,Medium,34.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22895316540796,79.06480858800472,8,0,0,1,Low,High,Low,Medium,40.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228475040169014,79.06371686471356,9,0,0,3,Medium,Low,Medium,Medium,35.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22883839812617,79.06406645274592,6,0,1,6,High,High,Medium,High,74.9,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227046860390253,79.06448490957246,16,0,0,2,Medium,Low,High,Medium,32.0,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228540629280861,79.06428994622568,12,0,0,2,Low,Medium,Low,Medium,40.0,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227632012375778,79.06495071122043,6,1,0,0,Low,Low,High,Medium,46.9,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228547656466514,79.06235269824276,12,0,0,1,Low,High,High,Medium,52.2,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229766470003302,79.06438086884881,16,0,0,0,Low,Low,High,Medium,40.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226073893124898,79.06413947680763,13,0,0,1,Low,Low,Medium,Medium,40.4,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226201540994854,79.06588952501615,6,0,1,1,High,High,Medium,High,54.6,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227223878787361,79.06444543459568,11,0,0,2,Low,Medium,High,Medium,49.5,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229855158438044,79.06427126794338,13,0,0,5,Low,Low,High,Medium,61.9,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227533196213564,79.06488555705917,10,0,0,3,Medium,High,Medium,Medium,51.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228436300835465,79.06515894308252,17,0,0,2,Medium,High,Medium,Medium,44.4,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226231918850296,79.06228174035432,5,0,0,1,Low,Medium,High,Medium,45.1,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229677710851561,79.06312084530911,21,0,0,8,Low,Low,High,Medium,67.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228577800462643,79.06333835660837,21,0,0,4,Medium,Medium,High,Medium,51.6,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226443814684124,79.0652592021063,16,0,0,1,High,High,High,Medium,37.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228166539350392,79.06256354206529,2,0,0,1,Medium,Low,Low,Medium,46.9,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226810497173416,79.06421372335198,10,0,0,1,Medium,Low,High,Medium,33.1,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22853914117229,79.06503235762725,18,0,0,3,High,Medium,Medium,Medium,38.4,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226463781725425,79.06388051411942,12,0,1,3,Low,High,Low,High,66.9,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227487588364086,79.06340462584875,6,0,0,4,Medium,Medium,Low,Medium,45.0,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228690431434135,79.06519792250985,21,0,0,1,High,Low,High,Medium,30.9,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228114834198166,79.06360441856977,23,0,0,3,High,Medium,Medium,Medium,58.5,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229373783784261,79.06499518226343,23,0,0,5,Medium,Low,Medium,Medium,65.1,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229654927961976,79.06361244399311,17,0,0,3,Medium,Medium,High,Medium,49.5,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229919938256783,79.06287449027259,17,0,0,1,High,Medium,Low,Medium,33.6,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227707886005398,79.06279305980654,18,0,0,2,High,Low,High,Medium,30.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229509968531307,79.06203642366782,19,0,0,1,Low,Medium,Low,Medium,46.0,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227540969376205,79.06444197838815,16,0,0,2,High,Low,Medium,Medium,35.4,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229797592690888,79.06584807997191,4,1,0,1,Medium,High,High,Medium,69.0,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229701496071197,79.06262497549118,11,0,0,1,Low,Low,Medium,Medium,33.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227074483821772,79.06249249833489,10,0,0,4,Medium,Medium,Medium,Medium,56.4,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229057897458215,79.06320984269112,16,0,0,1,Low,High,Medium,Medium,47.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227160177801823,79.06287203949486,4,0,0,0,Medium,Low,Medium,Medium,41.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226124416787444,79.06419876148755,9,0,1,2,High,High,Medium,High,61.1,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226342755404396,79.06523232966316,12,0,0,1,Low,Medium,Medium,Medium,41.9,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227810486838873,79.06577651060903,0,0,0,2,Low,High,Low,Medium,85.0,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228028564298466,79.06365759944767,16,0,0,2,Medium,Medium,Medium,Medium,45.0,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22620550516352,79.06509544047962,9,0,0,1,Medium,High,Low,Medium,31.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228539964498156,79.06443888338586,6,0,0,1,High,Low,High,Medium,16.5,Low
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229177274394946,79.06534270233605,3,0,0,1,Medium,Low,High,Medium,53.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228158697239913,79.06433429019329,5,0,0,0,Medium,Medium,Low,Medium,25.3,Low
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229185312844429,79.0630214268222,0,0,0,0,Medium,Medium,High,Medium,49.0,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226961051461059,79.06286123411024,16,0,0,0,Low,Medium,Low,Medium,34.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228106540340745,79.06565312683895,17,0,0,2,Medium,Low,High,Medium,39.4,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228706925859292,79.06527669603429,10,0,1,2,High,High,Medium,High,49.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228806995474134,79.06275360448106,17,0,0,0,Low,Low,Low,Medium,33.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228306128697989,79.06383312685612,17,1,0,1,Medium,Low,Low,Medium,30.1,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228275008924447,79.06557988433678,22,0,0,2,Low,High,Low,Medium,79.3,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229724331816406,79.06542382781052,1,1,0,2,Low,High,Low,Medium,83.2,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227508101724041,79.06493519343817,1,1,1,4,Medium,High,Medium,High,95.8,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229757077117032,79.06270108996608,7,0,0,1,Medium,Low,Medium,Medium,33.1,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22671258374587,79.06586798884732,12,0,0,4,Medium,Medium,Low,Medium,54.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227565903798197,79.06579636107463,18,0,1,8,Low,High,Medium,High,89.2,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229613770050287,79.0650445980208,16,0,0,4,High,Low,Medium,Medium,32.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228628513809317,79.06459626235177,22,0,0,4,Low,Low,Medium,Medium,73.7,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226157002505722,79.06325591641327,2,0,1,3,Medium,High,Medium,High,87.9,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227867136018371,79.06433585145635,2,0,0,4,Medium,Medium,Medium,Medium,75.7,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227659717282481,79.06381974110974,18,0,1,3,Low,High,High,High,83.7,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227094866938252,79.06240662030078,11,0,0,5,Medium,Medium,Medium,Medium,50.2,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227354960197792,79.06506908306385,23,0,0,4,Low,Low,High,Medium,82.7,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227487277999375,79.06524329615004,14,0,0,2,Low,Medium,Medium,Medium,58.0,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227520592341936,79.06391545820271,22,0,0,4,Low,Low,High,Medium,88.6,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228829400749568,79.06522530402032,20,0,0,3,Medium,Low,Medium,Medium,43.5,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228005899432684,79.06399711132342,14,0,1,3,High,High,High,High,71.6,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229347087399317,79.0654797555293,5,0,0,1,High,Medium,Low,Medium,26.1,Low
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228950769916754,79.06454761094966,1,0,0,4,Low,Low,Low,Medium,63.0,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227430089411259,79.06445802314637,14,0,0,1,High,Low,Medium,Medium,20.5,Low
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228965952005309,79.06258694603241,17,1,0,2,Low,Low,Medium,Medium,48.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226097470501301,79.06582014572736,21,0,1,3,Medium,High,Medium,High,74.0,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22741663129208,79.065682993955,12,0,0,3,Medium,Low,Medium,Medium,32.7,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226717435707023,79.06296584549452,9,0,0,0,High,Medium,Medium,Medium,24.8,Low
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229335940166926,79.06464873412104,9,0,0,1,Medium,Medium,High,Medium,41.5,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22952233410075,79.06345176396036,23,0,0,3,Medium,Low,Medium,Medium,65.4,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228082629186794,79.0625027829839,7,0,0,4,Medium,Low,Medium,Medium,40.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226756015256507,79.06581012298383,15,0,0,1,High,Medium,High,Medium,36.8,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228179999786356,79.06249139836693,15,0,0,2,High,High,Medium,Medium,50.1,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229568852818714,79.06520644071534,1,0,0,3,Low,Medium,Medium,Medium,74.3,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22634800770202,79.06262355498208,21,0,0,1,Low,Low,High,Medium,41.6,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228917414323345,79.06476525726617,21,0,0,4,Medium,Low,Medium,Medium,52.6,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229428674723085,79.06336763606438,2,0,0,2,Low,Low,Medium,Medium,61.4,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228159294685943,79.06269128555527,7,0,0,2,High,High,Low,Medium,41.9,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22616080444789,79.06465038116379,3,0,0,1,Medium,Medium,Medium,Medium,53.1,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227308974958117,79.06460134611642,22,0,0,1,High,Low,Low,Medium,36.1,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228102215071862,79.06304746308514,4,0,0,1,Medium,Medium,Medium,Medium,52.2,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226823997599245,79.06382704422158,1,0,0,2,Low,Low,High,Medium,66.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22975810385486,79.06202427091907,0,0,0,1,Medium,Medium,Low,Medium,55.5,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229176512791673,79.06491877724248,2,0,0,4,Low,Low,Medium,Medium,72.3,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227286036235602,79.06303982837831,7,0,0,1,Low,Low,Medium,Medium,39.4,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.22785929589575,79.06325209865305,1,0,0,4,Medium,High,Low,Medium,72.5,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226591744846958,79.06243867805856,22,0,0,0,High,Medium,Medium,Medium,49.5,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226305424564488,79.06383434166729,1,0,0,0,Medium,High,Low,Medium,59.9,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228080985255218,79.06312503836435,3,0,0,1,Medium,Medium,High,Medium,51.6,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228074786024262,79.06325215324242,8,0,0,1,Low,Low,Low,Medium,30.3,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228886952274316,79.06578963397924,18,0,0,2,Low,Low,Low,Medium,42.7,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.226510386905815,79.06221740664415,14,0,1,6,Low,High,Medium,High,100.0,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.228118584938114,79.0635542159995,15,0,0,1,Low,Low,Low,Medium,32.2,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.229939068133199,79.06465163574002,12,0,1,6,Medium,High,Medium,High,72.9,High
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227380820528321,79.06477038803762,22,0,0,1,Medium,Low,High,Medium,50.7,Medium
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227461674434066,79.06567431583748,5,0,0,1,High,Low,Medium,Medium,26.4,Low
"VOC Nagar (Hill Base, Landslide-Prone Zone)",12.227783433208218,79.06230199632702,14,1,0,2,High,Medium,Low,Medium,37.0,Medium
